user_id,timestamp,track_id,listening_duration_sec
0,2026-02-23 15:00:56.589762,6091,1173.989432624034
0,2026-02-23 07:00:56.589762,9912,870.3498730237369
0,2026-02-23 12:00:56.589762,1888,1347.0274269548586
1,2026-02-10 02:00:56.589762,5125,5970.303128085669
1,2026-02-11 15:00:56.589762,2594,2389.298537217901
1,2026-02-11 06:00:56.589762,9946,3186.937940410332
1,2026-02-12 19:00:56.589762,6494,5856.193477947991
1,2026-02-13 20:00:56.589762,1277,3097.24953839315
1,2026-02-13 23:00:56.589762,8718,3272.9629319484457
1,2026-02-14 09:00:56.589762,5127,1537.2294359941516
1,2026-02-14 17:00:56.589762,1532,1658.0758799663604
1,2026-02-14 05:00:56.589762,7674,1711.847299587533
1,2026-02-14 11:00:56.589762,5751,1255.1537182519628
1,2026-02-15 11:00:56.589762,6230,5998.086302156299
1,2026-02-16 21:00:56.589762,8259,6572.253620867536
1,2026-02-17 15:00:56.589762,2473,1477.7141531539885
1,2026-02-17 11:00:56.589762,877,1281.021408297362
1,2026-02-17 11:00:56.589762,9505,1465.1464574384675
1,2026-02-17 00:00:56.589762,6768,1028.0951035830908
1,2026-02-17 08:00:56.589762,6987,835.5696136034946
1,2026-02-18 20:00:56.589762,8196,3085.245463923754
1,2026-02-18 00:00:56.589762,118,3305.4171493456115
1,2026-02-19 17:00:56.589762,6317,6095.910821974534
1,2026-02-20 12:00:56.589762,225,3258.47170218442
1,2026-02-20 18:00:56.589762,9766,3587.149664607164
1,2026-02-21 14:00:56.589762,3745,3112.842145979213
1,2026-02-21 11:00:56.589762,9866,3653.168765698297
1,2026-02-22 19:00:56.589762,1995,933.0459954752167
1,2026-02-22 13:00:56.589762,9311,1903.0496846399885
1,2026-02-22 22:00:56.589762,236,1655.8827641592964
1,2026-02-22 12:00:56.589762,2561,1364.0059961183158
1,2026-02-23 08:00:56.589762,6942,1143.9756275747816
1,2026-02-23 20:00:56.589762,78,1344.4016424939923
1,2026-02-23 14:00:56.589762,4228,1312.3045002152755
1,2026-02-23 11:00:56.589762,9511,2029.315531005328
2,2026-02-10 12:00:56.589762,4019,540.8476705436681
2,2026-02-10 15:00:56.589762,8390,781.455826821424
2,2026-02-10 22:00:56.589762,5568,321.4041634917944
2,2026-02-10 08:00:56.589762,5743,1108.1062501878255
2,2026-02-10 16:00:56.589762,420,1054.756639613624
2,2026-02-10 23:00:56.589762,1121,789.5964985715862
2,2026-02-11 18:00:56.589762,6029,2022.5889257837266
2,2026-02-11 05:00:56.589762,6372,1518.3163896354858
2,2026-02-11 13:00:56.589762,3720,1546.5068373770773
2,2026-02-12 18:00:56.589762,4226,5341.586986247073
2,2026-02-13 16:00:56.589762,2117,5101.729415373795
2,2026-02-14 10:00:56.589762,8555,1302.5747748740084
2,2026-02-14 08:00:56.589762,985,1201.6293083802498
2,2026-02-14 09:00:56.589762,9832,1940.5415308581855
2,2026-02-14 21:00:56.589762,3877,1180.288494220088
2,2026-02-15 12:00:56.589762,7197,1747.6900616211012
2,2026-02-15 05:00:56.589762,3418,1431.1779623347484
2,2026-02-15 20:00:56.589762,9398,1388.8756404326605
2,2026-02-16 16:00:56.589762,8394,1949.109402716137
2,2026-02-16 19:00:56.589762,4213,1322.8402891609687
2,2026-02-16 16:00:56.589762,1626,1466.9550649389655
2,2026-02-17 09:00:56.589762,4972,863.2081196528466
2,2026-02-17 21:00:56.589762,5300,1288.9764873979725
2,2026-02-17 12:00:56.589762,5976,688.5407648867779
2,2026-02-17 10:00:56.589762,2714,931.9790309873956
2,2026-02-18 17:00:56.589762,967,4861.646506801632
2,2026-02-19 10:00:56.589762,2483,656.7166503769977
2,2026-02-19 09:00:56.589762,8915,434.3876907758708
2,2026-02-19 11:00:56.589762,9693,1594.9212492991587
2,2026-02-19 13:00:56.589762,7187,745.9004971688679
2,2026-02-19 03:00:56.589762,6646,841.4828794446396
2,2026-02-20 08:00:56.589762,8039,1981.1579710263004
2,2026-02-20 18:00:56.589762,6306,1684.098698525677
2,2026-02-20 12:00:56.589762,55,1441.650076146002
2,2026-02-21 09:00:56.589762,8520,1746.4616936644643
2,2026-02-21 05:00:56.589762,3311,1191.244543086325
2,2026-02-21 15:00:56.589762,7971,1572.9247102007503
2,2026-02-22 17:00:56.589762,6613,1440.9579504734975
2,2026-02-22 12:00:56.589762,4426,966.4391793677914
2,2026-02-22 04:00:56.589762,2199,1070.3333744644547
2,2026-02-22 20:00:56.589762,6853,1557.6811322552185
2,2026-02-23 15:00:56.589762,4492,2582.416259523012
2,2026-02-23 20:00:56.589762,7084,2650.5031991305073
3,2026-02-10 15:00:56.589762,4832,926.0174037306241
3,2026-02-10 12:00:56.589762,3187,1032.0773820130405
3,2026-02-10 14:00:56.589762,1305,1192.906454646385
3,2026-02-11 20:00:56.589762,2052,3113.090447740476
3,2026-02-12 14:00:56.589762,7185,696.5172718147725
3,2026-02-12 12:00:56.589762,7142,1106.7355300965633
3,2026-02-12 20:00:56.589762,6137,775.7971622275586
3,2026-02-12 14:00:56.589762,9901,993.7955371170501
3,2026-02-13 22:00:56.589762,6820,631.4864709222833
3,2026-02-13 18:00:56.589762,9443,1061.2658930624743
3,2026-02-13 22:00:56.589762,6213,854.9499098383909
3,2026-02-13 14:00:56.589762,9978,663.4912151290987
3,2026-02-14 10:00:56.589762,7102,2623.2616198622513
3,2026-02-15 11:00:56.589762,2344,968.5872669714697
3,2026-02-15 18:00:56.589762,6186,1524.4925286670955
3,2026-02-15 13:00:56.589762,7971,917.8049267891585
3,2026-02-16 04:00:56.589762,7983,536.8605648167029
3,2026-02-16 04:00:56.589762,8408,745.3922228119202
3,2026-02-16 18:00:56.589762,5605,944.5505037268849
3,2026-02-16 17:00:56.589762,8902,765.9014545112084
3,2026-02-16 22:00:56.589762,3994,639.3057091512528
3,2026-02-17 02:00:56.589762,4807,3016.288809968674
3,2026-02-18 18:00:56.589762,9019,641.1543057618135
3,2026-02-18 22:00:56.589762,6738,652.7772271433762
3,2026-02-18 18:00:56.589762,1467,678.9253445902158
3,2026-02-18 20:00:56.589762,5393,499.9004565187728
3,2026-02-19 13:00:56.589762,6641,992.4425171114071
3,2026-02-19 15:00:56.589762,921,30.0
3,2026-02-19 18:00:56.589762,9324,30.0
3,2026-02-19 09:00:56.589762,8503,778.053423537461
3,2026-02-19 13:00:56.589762,3811,427.89089260590515
3,2026-02-20 02:00:56.589762,2033,2440.052439167172
3,2026-02-21 12:00:56.589762,2051,204.2029730776274
3,2026-02-21 13:00:56.589762,8568,704.0895438830366
3,2026-02-21 10:00:56.589762,7833,164.74993126331026
3,2026-02-21 10:00:56.589762,8174,235.6528917576921
3,2026-02-21 02:00:56.589762,9156,392.4712757940297
3,2026-02-21 09:00:56.589762,1829,201.04498775998746
3,2026-02-22 21:00:56.589762,1869,1383.137370971062
3,2026-02-22 23:00:56.589762,7879,1600.4223315167728
3,2026-02-23 09:00:56.589762,6403,403.93049827424954
3,2026-02-23 20:00:56.589762,1797,379.513274578916
3,2026-02-23 16:00:56.589762,1914,588.1541726083493
3,2026-02-23 14:00:56.589762,7658,109.23952014965346
3,2026-02-23 14:00:56.589762,8195,610.0864603879721
4,2026-02-10 14:00:56.589762,1291,2262.443998488715
4,2026-02-10 21:00:56.589762,7491,2336.955740018353
4,2026-02-11 20:00:56.589762,9753,1777.485683590828
4,2026-02-11 15:00:56.589762,955,1741.9188388086209
4,2026-02-12 17:00:56.589762,8229,1811.8700874307115
4,2026-02-12 09:00:56.589762,3021,1608.8947991275122
4,2026-02-13 14:00:56.589762,6184,1244.2058010975773
4,2026-02-13 15:00:56.589762,1313,1457.634054463611
4,2026-02-13 21:00:56.589762,1705,1375.991407934157
4,2026-02-14 17:00:56.589762,4796,1531.4060329013366
4,2026-02-14 08:00:56.589762,3742,1087.6979481472754
4,2026-02-14 21:00:56.589762,2404,948.7272625426842
4,2026-02-15 04:00:56.589762,7010,1394.555366854308
4,2026-02-15 16:00:56.589762,1008,631.0311631352752
4,2026-02-15 05:00:56.589762,9440,1273.6100638396908
4,2026-02-16 19:00:56.589762,7060,1672.0309426555066
4,2026-02-16 17:00:56.589762,1041,1142.8832404175369
4,2026-02-16 19:00:56.589762,8074,1077.3952117343504
4,2026-02-17 04:00:56.589762,8955,3420.42044962299
4,2026-02-18 01:00:56.589762,7814,2371.433814627332
4,2026-02-18 12:00:56.589762,9646,1627.8873062880696
4,2026-02-19 20:00:56.589762,3343,2017.5570860925586
4,2026-02-19 19:00:56.589762,3156,1491.8225929504824
4,2026-02-20 13:00:56.589762,4117,1411.3018929162704
4,2026-02-20 21:00:56.589762,5627,1095.6884543451292
4,2026-02-20 12:00:56.589762,934,1663.5578016843556
4,2026-02-21 01:00:56.589762,5391,3220.9230489222596
4,2026-02-22 08:00:56.589762,3677,2231.3218193116745
4,2026-02-22 19:00:56.589762,6343,1969.1226221593577
4,2026-02-23 21:00:56.589762,2947,1932.5050060948909
4,2026-02-23 08:00:56.589762,1876,2289.6262629539888
5,2026-02-10 03:00:56.589762,5464,2223.20190975379
5,2026-02-10 13:00:56.589762,3789,2870.033622763523
5,2026-02-11 12:00:56.589762,2044,3065.1698066642025
5,2026-02-11 19:00:56.589762,779,2923.248680559816
5,2026-02-12 23:00:56.589762,2721,2699.5425422755056
5,2026-02-12 15:00:56.589762,6048,2353.1138972449135
5,2026-02-13 21:00:56.589762,7015,2285.0117443017566
5,2026-02-13 08:00:56.589762,3042,2368.427449998783
5,2026-02-14 17:00:56.589762,3145,5464.4170012939285
5,2026-02-15 18:00:56.589762,5384,5665.335482781327
5,2026-02-16 19:00:56.589762,7868,597.6963848443906
5,2026-02-16 18:00:56.589762,7180,764.3751948407286
5,2026-02-16 09:00:56.589762,2357,462.13378422543155
5,2026-02-16 17:00:56.589762,307,612.817187022613
5,2026-02-16 08:00:56.589762,9275,923.4039912743393
5,2026-02-16 17:00:56.589762,8947,172.38325524862682
5,2026-02-16 17:00:56.589762,7006,694.3936970594754
5,2026-02-17 14:00:56.589762,6564,271.03143612320207
5,2026-02-17 01:00:56.589762,9634,1242.2193615897577
5,2026-02-17 19:00:56.589762,1395,308.5453147359452
5,2026-02-17 10:00:56.589762,530,388.44051850955395
5,2026-02-17 16:00:56.589762,2959,306.97271153281537
5,2026-02-17 09:00:56.589762,9132,628.7164659958306
5,2026-02-17 12:00:56.589762,2,1188.1004687166214
5,2026-02-18 21:00:56.589762,3156,2031.9251491962875
5,2026-02-18 16:00:56.589762,3217,945.8527498127615
5,2026-02-18 12:00:56.589762,5544,1412.0110932855125
5,2026-02-19 21:00:56.589762,630,2148.66357221534
5,2026-02-19 08:00:56.589762,3433,1171.8682791977885
5,2026-02-19 13:00:56.589762,5896,1876.6677036756448
5,2026-02-20 01:00:56.589762,3569,2054.5392389972944
5,2026-02-20 18:00:56.589762,2204,2167.165810467848
5,2026-02-20 20:00:56.589762,1940,2275.616617670893
5,2026-02-21 14:00:56.589762,9236,6093.584116504173
5,2026-02-22 09:00:56.589762,9228,5458.5279332373475
5,2026-02-23 22:00:56.589762,7474,1532.046566277649
5,2026-02-23 22:00:56.589762,6571,1337.076187919844
5,2026-02-23 14:00:56.589762,7596,1951.4442607823476
6,2026-02-10 22:00:56.589762,892,2348.865262536171
6,2026-02-11 13:00:56.589762,5239,716.5697898249856
6,2026-02-11 22:00:56.589762,6090,839.0043720079065
6,2026-02-11 00:00:56.589762,303,974.3149489127228
6,2026-02-12 22:00:56.589762,4910,2166.254471295034
6,2026-02-13 16:00:56.589762,5209,572.3589118619021
6,2026-02-13 21:00:56.589762,3829,212.1213753588071
6,2026-02-13 15:00:56.589762,3174,500.93854353397546
6,2026-02-13 11:00:56.589762,9830,438.28283606830144
6,2026-02-13 13:00:56.589762,3713,568.5876711773578
6,2026-02-13 06:00:56.589762,9014,214.18999215997502
6,2026-02-13 17:00:56.589762,4807,664.3957078328727
6,2026-02-14 13:00:56.589762,7011,141.72009108992654
6,2026-02-14 08:00:56.589762,9219,961.0840373034309
6,2026-02-14 15:00:56.589762,6472,789.6520209853284
6,2026-02-14 14:00:56.589762,1178,444.0575999945135
6,2026-02-15 14:00:56.589762,8235,2315.342911588226
6,2026-02-16 08:00:56.589762,8907,504.52517614020303
6,2026-02-16 12:00:56.589762,141,697.956241450753
6,2026-02-16 11:00:56.589762,7152,570.2249244678774
6,2026-02-16 14:00:56.589762,3611,295.2264276099718
6,2026-02-17 18:00:56.589762,2138,868.6345329153579
6,2026-02-17 06:00:56.589762,3531,753.8573888260487
6,2026-02-17 06:00:56.589762,3655,872.5692455995223
6,2026-02-18 21:00:56.589762,5204,1279.1094884032948
6,2026-02-18 14:00:56.589762,5496,1227.8360053003828
6,2026-02-19 16:00:56.589762,1301,1569.9038940731377
6,2026-02-19 21:00:56.589762,10,950.0642587389578
6,2026-02-20 15:00:56.589762,1317,574.9042347887051
6,2026-02-20 10:00:56.589762,3274,981.5843078522535
6,2026-02-20 19:00:56.589762,5011,911.0373009134137
6,2026-02-21 18:00:56.589762,8854,667.5422176195935
6,2026-02-21 01:00:56.589762,988,909.8358601775424
6,2026-02-21 09:00:56.589762,1101,375.8483039962917
6,2026-02-22 17:00:56.589762,9770,999.5851546257778
6,2026-02-22 13:00:56.589762,2350,1066.6896960926206
6,2026-02-22 05:00:56.589762,1242,1104.9892509989959
6,2026-02-23 16:00:56.589762,5190,74.15605550457087
6,2026-02-23 11:00:56.589762,708,204.3934460801765
6,2026-02-23 13:00:56.589762,2476,728.345872663949
6,2026-02-23 09:00:56.589762,7398,869.9532748711063
7,2026-02-10 02:00:56.589762,5292,3074.9550633610907
7,2026-02-10 17:00:56.589762,4212,3315.5539146681294
7,2026-02-11 22:00:56.589762,3375,5753.27010004345
7,2026-02-12 13:00:56.589762,3720,2593.1232158398884
7,2026-02-12 19:00:56.589762,1680,3184.6101511799493
7,2026-02-13 22:00:56.589762,286,5401.57492993207
7,2026-02-14 18:00:56.589762,5281,3050.576882173198
7,2026-02-14 16:00:56.589762,3726,2442.333366175148
7,2026-02-15 11:00:56.589762,2409,5635.02009870703
7,2026-02-16 10:00:56.589762,3268,2482.772216764656
7,2026-02-16 21:00:56.589762,8454,2167.9150207310736
7,2026-02-17 20:00:56.589762,7630,1213.65034443527
7,2026-02-17 19:00:56.589762,7694,850.845036282344
7,2026-02-17 04:00:56.589762,4226,581.55355694632
7,2026-02-17 09:00:56.589762,7374,832.0225825212708
7,2026-02-17 22:00:56.589762,8985,1263.696069288413
7,2026-02-17 13:00:56.589762,4260,1080.3368694029252
7,2026-02-18 22:00:56.589762,2530,1559.9748024680305
7,2026-02-18 03:00:56.589762,7138,1706.2349147876175
7,2026-02-18 14:00:56.589762,7180,1374.479789371634
7,2026-02-18 22:00:56.589762,8735,1386.2538453779457
7,2026-02-19 16:00:56.589762,5180,2975.816012121756
7,2026-02-19 11:00:56.589762,6431,2429.0326122803617
7,2026-02-20 13:00:56.589762,8649,5672.16463439427
7,2026-02-21 19:00:56.589762,9075,2712.6564072814062
7,2026-02-21 08:00:56.589762,1639,3094.959625486
7,2026-02-22 08:00:56.589762,420,3270.1812470164678
7,2026-02-22 14:00:56.589762,7871,2500.590346617341
7,2026-02-23 12:00:56.589762,1550,2751.0940524172092
7,2026-02-23 08:00:56.589762,4482,2939.244182443179
8,2026-02-10 15:00:56.589762,9093,1440.873686965255
8,2026-02-10 09:00:56.589762,6357,1912.7303265344592
8,2026-02-11 02:00:56.589762,4799,742.8898850182104
8,2026-02-11 14:00:56.589762,5888,930.6012645492976
8,2026-02-11 05:00:56.589762,4720,801.3557167151014
8,2026-02-12 19:00:56.589762,2673,857.4287235941631
8,2026-02-12 22:00:56.589762,6273,668.7334557931541
8,2026-02-12 19:00:56.589762,3632,1181.426683609952
8,2026-02-12 09:00:56.589762,8907,842.9524796884007
8,2026-02-13 21:00:56.589762,3927,1435.6785840841212
8,2026-02-13 14:00:56.589762,6231,1297.265346069907
8,2026-02-13 17:00:56.589762,4941,955.9590922625405
8,2026-02-14 18:00:56.589762,7651,3805.74168554848
8,2026-02-15 22:00:56.589762,6421,3650.431997722229
8,2026-02-16 12:00:56.589762,5440,956.1963969300618
8,2026-02-16 12:00:56.589762,6512,636.1616540833146
8,2026-02-16 22:00:56.589762,2377,878.4511573358311
8,2026-02-16 12:00:56.589762,9155,352.59832502324787
8,2026-02-16 06:00:56.589762,8570,978.0950941488036
8,2026-02-16 13:00:56.589762,6911,746.5058544142842
8,2026-02-17 17:00:56.589762,9128,387.34576821777966
8,2026-02-17 16:00:56.589762,5785,245.06868687894334
8,2026-02-17 12:00:56.589762,2462,30.0
8,2026-02-17 22:00:56.589762,686,789.1102537192876
8,2026-02-17 00:00:56.589762,4876,720.6878092749662
8,2026-02-17 21:00:56.589762,7698,388.773508697661
8,2026-02-17 16:00:56.589762,9952,608.5803000176452
8,2026-02-18 08:00:56.589762,4559,1349.1919779359418
8,2026-02-18 04:00:56.589762,4184,865.4398926952174
8,2026-02-18 11:00:56.589762,3755,1030.380297109642
8,2026-02-18 18:00:56.589762,1654,1067.4584553262646
8,2026-02-19 13:00:56.589762,3728,1126.138329854664
8,2026-02-19 19:00:56.589762,6020,857.3038528677449
8,2026-02-19 05:00:56.589762,5344,798.0529877236377
8,2026-02-19 21:00:56.589762,1429,307.50349883480425
8,2026-02-19 18:00:56.589762,9115,1018.9503904446307
8,2026-02-20 00:00:56.589762,2635,827.7351683292815
8,2026-02-20 18:00:56.589762,7903,818.9776535089111
8,2026-02-20 10:00:56.589762,9236,334.4812116113875
8,2026-02-20 19:00:56.589762,1014,30.0
8,2026-02-20 16:00:56.589762,2024,154.12713171417664
8,2026-02-20 08:00:56.589762,5892,51.39420799985339
8,2026-02-21 21:00:56.589762,4432,2276.557328010448
8,2026-02-21 09:00:56.589762,6644,1763.2406279942647
8,2026-02-22 20:00:56.589762,664,623.995612364437
8,2026-02-22 11:00:56.589762,542,868.4429401678435
8,2026-02-22 23:00:56.589762,8624,1035.4370840764138
8,2026-02-22 12:00:56.589762,5470,721.3272946829923
8,2026-02-23 09:00:56.589762,1020,2192.9454777548976
8,2026-02-23 10:00:56.589762,1284,1928.1540601486915
9,2026-02-10 23:00:56.589762,6398,1681.774850958814
9,2026-02-10 07:00:56.589762,1450,463.10051523488676
9,2026-02-10 18:00:56.589762,8000,1626.054171054651
9,2026-02-10 01:00:56.589762,9818,276.8235050322454
9,2026-02-10 00:00:56.589762,5106,751.6067552209014
9,2026-02-10 20:00:56.589762,6869,252.1883137323181
9,2026-02-11 02:00:56.589762,3292,6385.580526271103
9,2026-02-12 01:00:56.589762,690,717.2654149230266
9,2026-02-12 04:00:56.589762,9615,1011.3397745994522
9,2026-02-12 00:00:56.589762,6343,475.47139836030385
9,2026-02-12 03:00:56.589762,3960,427.54750239303564
9,2026-02-12 02:00:56.589762,1939,3003.6852497148834
9,2026-02-13 13:00:56.589762,598,125.39840432224133
9,2026-02-13 06:00:56.589762,7098,196.93868557949708
9,2026-02-13 06:00:56.589762,4625,520.1891862274076
9,2026-02-13 08:00:56.589762,1538,667.0811487013289
9,2026-02-14 18:00:56.589762,3751,872.8091639609422
9,2026-02-14 06:00:56.589762,611,1009.6085748486546
9,2026-02-15 01:00:56.589762,9284,6248.673029571718
9,2026-02-16 04:00:56.589762,9204,599.389753992825
9,2026-02-16 16:00:56.589762,6745,311.1056617448368
9,2026-02-16 03:00:56.589762,8,1054.9402431036754
9,2026-02-16 02:00:56.589762,8677,71.30126066216735
9,2026-02-16 09:00:56.589762,5224,200.26025215105204
9,2026-02-16 05:00:56.589762,3526,718.7617293692113
9,2026-02-17 01:00:56.589762,6510,47.920047043871534
9,2026-02-17 00:00:56.589762,7184,461.5365405267157
9,2026-02-17 23:00:56.589762,7330,30.0
9,2026-02-17 01:00:56.589762,9787,322.1521945476383
9,2026-02-17 01:00:56.589762,3865,344.2741683108897
9,2026-02-17 17:00:56.589762,227,1052.400720068745
9,2026-02-18 04:00:56.589762,9347,351.7284795753593
9,2026-02-18 19:00:56.589762,4080,793.1391602165695
9,2026-02-18 12:00:56.589762,5434,231.76275209868834
9,2026-02-18 08:00:56.589762,9088,278.1355872876878
9,2026-02-18 03:00:56.589762,9123,370.44122459924813
9,2026-02-19 13:00:56.589762,156,9365.964325948997
9,2026-02-20 00:00:56.589762,4629,3109.984142786031
9,2026-02-20 00:00:56.589762,8180,388.2594009780158
9,2026-02-20 21:00:56.589762,7375,606.8742610550839
9,2026-02-20 02:00:56.589762,7419,648.4413703173152
9,2026-02-21 01:00:56.589762,5662,6376.720709714443
9,2026-02-22 04:00:56.589762,4758,3391.541087153438
9,2026-02-22 18:00:56.589762,7881,1157.302201998857
9,2026-02-23 02:00:56.589762,286,669.2512982403072
9,2026-02-23 00:00:56.589762,1763,30.0
9,2026-02-23 02:00:56.589762,41,445.16818541322755
9,2026-02-23 00:00:56.589762,3199,571.7695526052248
9,2026-02-23 09:00:56.589762,9278,799.8612867877297
9,2026-02-23 15:00:56.589762,9778,311.6140147101561
9,2026-02-23 07:00:56.589762,9492,146.5462529759193
10,2026-02-10 20:00:56.589762,4578,1305.6076300925308
10,2026-02-10 21:00:56.589762,1448,1958.050878085086
10,2026-02-11 16:00:56.589762,7987,1511.086680153178
10,2026-02-11 13:00:56.589762,1847,878.7990606856661
10,2026-02-11 14:00:56.589762,772,1064.7239732016603
10,2026-02-11 12:00:56.589762,194,1356.109185693434
10,2026-02-11 10:00:56.589762,2395,652.060626714389
10,2026-02-12 09:00:56.589762,8922,1042.8340040972844
10,2026-02-12 21:00:56.589762,3452,512.3853424920459
10,2026-02-12 13:00:56.589762,8334,750.2248341918844
10,2026-02-13 14:00:56.589762,5094,984.1220708077019
10,2026-02-13 20:00:56.589762,341,1616.5758148605332
10,2026-02-14 02:00:56.589762,6377,1994.6995673391525
10,2026-02-14 12:00:56.589762,856,1826.0249145815314
10,2026-02-15 17:00:56.589762,1518,949.1198178851707
10,2026-02-15 23:00:56.589762,8211,1054.9770617459915
10,2026-02-15 12:00:56.589762,6133,978.8415856833478
10,2026-02-16 22:00:56.589762,8366,1381.0696155629219
10,2026-02-16 02:00:56.589762,3053,1300.6102741862373
10,2026-02-16 20:00:56.589762,3745,1420.299815940786
10,2026-02-17 12:00:56.589762,3809,1400.5648697805163
10,2026-02-17 12:00:56.589762,5890,2102.41008213552
10,2026-02-18 16:00:56.589762,7545,637.3114633581831
10,2026-02-18 08:00:56.589762,1629,1016.5227735499913
10,2026-02-18 03:00:56.589762,6032,558.5632458623763
10,2026-02-18 23:00:56.589762,2467,1048.6638984233005
10,2026-02-19 12:00:56.589762,5477,3799.3954142196853
10,2026-02-20 18:00:56.589762,1131,2052.9030862682457
10,2026-02-20 13:00:56.589762,2659,1890.22423467173
10,2026-02-21 20:00:56.589762,1824,3101.223721360409
10,2026-02-22 16:00:56.589762,1636,726.8495576257329
10,2026-02-22 12:00:56.589762,7836,1006.479158923403
10,2026-02-22 13:00:56.589762,3268,1513.5018537629298
10,2026-02-22 02:00:56.589762,914,655.6512934927995
10,2026-02-22 16:00:56.589762,5547,30.0
10,2026-02-22 12:00:56.589762,1830,718.2828475513319
10,2026-02-23 08:00:56.589762,9650,1102.7290298402559
10,2026-02-23 14:00:56.589762,6219,706.4741355171079
10,2026-02-23 07:00:56.589762,7834,562.1147913247308
10,2026-02-23 02:00:56.589762,9450,678.3174826824893
10,2026-02-23 12:00:56.589762,2310,593.8230614794516
11,2026-02-10 22:00:56.589762,8037,2124.3165135511535
11,2026-02-10 13:00:56.589762,6345,1682.4477141603647
11,2026-02-11 11:00:56.589762,3237,818.1017738764675
11,2026-02-11 13:00:56.589762,4917,441.95051634952335
11,2026-02-11 20:00:56.589762,947,859.3599035170313
11,2026-02-11 11:00:56.589762,4858,985.2091489955767
11,2026-02-12 10:00:56.589762,8492,3544.0746755814043
11,2026-02-13 23:00:56.589762,6653,1193.8015664695326
11,2026-02-13 23:00:56.589762,3836,989.1082478188105
11,2026-02-13 10:00:56.589762,2835,1416.0858628956485
11,2026-02-14 13:00:56.589762,3731,1454.4194306490351
11,2026-02-14 07:00:56.589762,1709,2144.0544385842018
11,2026-02-15 18:00:56.589762,9703,3758.016652229309
11,2026-02-16 21:00:56.589762,5868,1757.8524805703946
11,2026-02-16 18:00:56.589762,7167,1635.943518294245
11,2026-02-17 13:00:56.589762,6643,1319.1064658939597
11,2026-02-17 15:00:56.589762,6069,1152.70753909019
11,2026-02-17 22:00:56.589762,6143,1454.6684529296426
11,2026-02-18 00:00:56.589762,2385,721.291833524822
11,2026-02-18 20:00:56.589762,9135,781.7848835817615
